Ticker,Report Date,Publish Date,Revenue,Net Income,Operating Income (Loss)
GLW,2016-06-30,2016-07-27,2360000000,2207000000,247000000
GLW,2016-09-30,2016-10-27,2507000000,284000000,535000000
GLW,2016-12-31,2017-02-06,2476000000,1572000000,432000000
GLW,2017-03-31,2017-04-25,2375000000,86000000,424000000
GLW,2017-06-30,2017-07-26,2497000000,439000000,381000000
GLW,2017-09-30,2017-10-26,2607000000,390000000,453000000
GLW,2017-12-31,2018-02-15,2637000000,-1412000000,372000000
GLW,2018-03-31,2018-04-26,2500000000,-589000000,194000000
GLW,2018-06-30,2018-07-27,2747000000,738000000,395000000
GLW,2018-09-30,2018-10-24,3008000000,625000000,522000000
GLW,2018-12-31,2019-02-12,3035000000,292000000,464000000
GLW,2019-03-31,2019-05-03,2812000000,499000000,420000000
HAL,2009-06-30,2009-07-22,3494000000,262000000,476000000
HAL,2009-09-30,2009-10-23,3588000000,262000000,474000000
HAL,2009-12-31,2010-01-22,3686000000,243000000,428000000
HAL,2010-03-31,2010-04-22,3761000000,206000000,444000000
HAL,2010-06-30,2010-07-23,4387000000,480000000,762000000
HAL,2010-09-30,2010-10-22,4665000000,544000000,818000000
HAL,2010-12-31,2011-02-17,5160000000,605000000,985000000
HAL,2011-03-31,2011-04-22,5282000000,511000000,814000000
HAL,2011-06-30,2011-07-21,5935000000,739000000,1161000000
HAL,2011-09-30,2011-10-21,6548000000,683000000,1332000000
HAL,2011-12-31,2012-02-16,7064000000,906000000,1430000000
HAL,2012-03-31,2012-04-24,6868000000,627000000,1323000000
HAL,2012-06-30,2012-07-27,7234000000,737000000,1201000000
HAL,2012-09-30,2012-10-23,7111000000,602000000,954000000
HAL,2012-12-31,2013-02-11,7290000000,669000000,981000000
HAL,2013-03-31,2013-04-26,6974000000,-18000000,902000000
HAL,2013-06-30,2013-07-26,7317000000,644000000,984000000
HAL,2013-09-30,2013-10-25,7472000000,706000000,1108000000
HAL,2013-12-31,2014-02-07,7639000000,793000000,1144000000
HAL,2014-03-31,2014-04-25,7348000000,622000000,970000000
HAL,2014-06-30,2014-07-25,8051000000,774000000,1194000000
HAL,2014-09-30,2014-10-24,8701000000,1203000000,1634000000
HAL,2014-12-31,2015-02-24,8770000000,901000000,1445000000
HAL,2015-03-31,2015-04-23,7050000000,-643000000,699000000
HAL,2015-06-30,2015-07-24,5919000000,54000000,643000000
HAL,2015-09-30,2015-10-23,5582000000,-54000000,506000000
HAL,2015-12-31,2016-02-05,5082000000,-28000000,472000000
HAL,2016-03-31,2016-05-06,4198000000,-2412000000,225000000
HAL,2016-06-30,2016-08-01,3835000000,-3208000000,62000000
HAL,2016-09-30,2016-10-28,3833000000,6000000,128000000
HAL,2016-12-31,2017-02-07,4021000000,-149000000,221000000
HAL,2017-03-31,2017-04-28,4279000000,-32000000,203000000
HAL,2017-06-30,2017-07-28,4957000000,28000000,408000000
HAL,2017-09-30,2017-10-27,5444000000,365000000,634000000
HAL,2017-12-31,2018-02-09,5940000000,-824000000,764000000
HAL,2018-03-31,2018-04-27,5740000000,46000000,619000000
HAL,2018-06-30,2018-07-27,6147000000,511000000,789000000
HAL,2018-09-30,2018-10-26,6172000000,435000000,716000000
HAL,2018-12-31,2019-02-13,5936000000,664000000,608000000
HAL,2019-03-31,2019-04-26,5737000000,152000000,426000000
HD,2016-02-29,2016-02-29,24505000000,2043000000,3496000000
HD,2016-05-31,2016-05-31,20891000000,1579000000,2597000000
HD,2016-08-31,2016-08-31,24829000000,2234000000,3647000000
HD,2016-11-30,2016-11-30,23154000000,1969000000,3320000000
HD,2017-02-28,2017-02-28,25721000000,2175000000,3863000000
HD,2017-05-31,2017-05-31,23887000000,2014000000,3349000000
HD,2017-08-31,2017-08-31,28108000000,2672000000,4463000000
HD,2017-11-30,2017-11-30,25026000000,2165000000,3680000000
HD,2018-02-28,2018-02-28,23883000000,1779000000,3189000000
HD,2018-05-31,2018-05-31,24947000000,2404000000,3381000000
HD,2018-08-31,2018-08-31,30463000000,3506000000,4901000000
HD,2018-11-30,2018-11-30,26302000000,2867000000,3870000000
HD,2019-02-28,2019-03-28,26491000000,2344000000,3625000000
HD,2019-05-31,2019-05-31,26381000000,2513000000,3597000000
HON,2010-09-30,2010-10-22,8139000000,598000000,840000000
HON,2010-12-31,2011-02-11,8509000000,369000000,515000000
HON,2011-03-31,2011-04-21,8672000000,705000000,1016000000
HON,2011-06-30,2011-07-22,9086000000,810000000,1174000000
HON,2011-09-30,2011-10-21,9298000000,862000000,962000000
HON,2011-12-31,2012-02-17,9473000000,-310000000,-578000000
HON,2012-03-31,2012-04-20,9307000000,823000000,1196000000
HON,2012-06-30,2012-07-18,9435000000,902000000,1287000000
HON,2012-09-30,2012-10-19,9342000000,950000000,1296000000
HON,2012-12-31,2013-02-15,9581000000,251000000,377000000
HON,2013-03-31,2013-04-19,9328000000,966000000,1316000000
HON,2013-06-30,2013-07-19,9693000000,1021000000,1385000000
HON,2013-09-30,2013-10-18,9647000000,990000000,1463000000
HON,2013-12-31,2014-02-14,10387000000,947000000,1337000000
HON,2014-03-31,2014-04-17,9679000000,1017000000,1373000000
HON,2014-06-30,2014-07-18,10253000000,1099000000,1582000000
HON,2014-09-30,2014-10-17,10108000000,1167000000,1636000000
HON,2014-12-31,2015-02-13,10266000000,956000000,1240000000
HON,2015-03-31,2015-04-17,9213000000,1116000000,1621000000
HON,2015-06-30,2015-07-17,9775000000,1194000000,1719000000
HON,2015-09-30,2015-10-16,9611000000,1264000000,1755000000
HON,2015-12-31,2016-02-12,9982000000,1194000000,1733000000
HON,2016-03-31,2016-04-22,9522000000,1216000000,1695000000
HON,2016-06-30,2016-07-22,9991000000,1319000000,1841000000
HON,2016-09-30,2016-10-21,9804000000,1240000000,1534000000
HON,2016-12-31,2017-01-21,9985000000,1034000000,1613000000
HON,2017-03-31,2017-04-21,9492000000,1326000000,1541000000
HON,2017-06-30,2017-07-21,10078000000,1392000000,1598000000
HON,2017-09-30,2017-10-20,10121000000,1345000000,1543000000
HON,2017-12-31,2018-02-09,10843000000,-2408000000,2469000000
HON,2018-03-31,2018-04-20,10392000000,1438000000,1724000000
HON,2018-06-30,2018-07-20,10919000000,1267000000,1778000000
HON,2018-09-30,2018-10-19,10762000000,2338000000,1682000000
HON,2018-12-31,2019-02-08,9729000000,1722000000,1521000000
HON,2019-03-31,2019-04-18,8884000000,1416000000,1642000000
HPQ,2015-01-31,2015-03-11,13858000000,1366000000,1132000000
HPQ,2015-04-30,2015-06-08,12977000000,1011000000,1004000000
HPQ,2015-07-31,2015-09-08,12362000000,854000000,944000000
HPQ,2015-10-31,2015-12-16,12266000000,1323000000,847000000
HPQ,2016-01-31,2016-03-03,12246000000,592000000,948000000
HPQ,2016-04-30,2016-06-03,11588000000,629000000,941000000
HPQ,2016-07-31,2016-09-01,11892000000,783000000,1153000000
HPQ,2016-10-31,2016-12-15,12512000000,492000000,898000000
HPQ,2017-01-31,2017-03-02,12684000000,611000000,935000000
HPQ,2017-04-30,2017-06-01,12385000000,559000000,981000000
HPQ,2017-07-31,2017-08-31,13060000000,696000000,1042000000
HPQ,2017-10-31,2017-12-15,13927000000,660000000,1053000000
HPQ,2018-01-31,2018-03-01,14517000000,1938000000,1046000000
HPQ,2018-04-30,2018-06-05,14003000000,1058000000,1066000000
HPQ,2018-07-31,2018-08-28,14586000000,880000000,1094000000
HPQ,2018-10-31,2018-12-13,15366000000,1451000000,1120000000
HPQ,2019-01-31,2019-03-05,14710000000,803000000,991000000
HPQ,2019-04-30,2019-05-30,14036000000,782000000,1008000000
INTC,2009-06-30,2009-08-03,8024000000,-398000000,79000000
INTC,2009-09-30,2009-11-02,9389000000,1856000000,2642000000
INTC,2009-12-31,2010-02-02,10569000000,2282000000,2500000000
INTC,2010-03-31,2010-03-31,10299000000,2445000000,3451000000
INTC,2010-06-30,2010-07-30,10765000000,2887000000,3981000000
INTC,2010-09-30,2010-10-30,11102000000,2955000000,4136000000
INTC,2010-12-31,2011-02-02,11457000000,3177000000,4020000000
INTC,2011-03-31,2011-03-31,12847000000,3160000000,4158000000
INTC,2011-06-30,2011-08-08,13032000000,2954000000,3935000000
INTC,2011-09-30,2011-11-04,14233000000,3468000000,4785000000
INTC,2011-12-31,2012-02-04,13887000000,3360000000,4599000000
INTC,2012-03-31,2012-03-31,12906000000,2738000000,3810000000
INTC,2012-06-30,2012-08-01,13501000000,2827000000,3832000000
INTC,2012-09-30,2012-10-31,13457000000,2972000000,3841000000
INTC,2012-12-31,2013-01-31,13477000000,2468000000,3155000000
INTC,2013-03-31,2013-03-31,12580000000,2045000000,2519000000
INTC,2013-06-30,2013-07-29,12811000000,2000000000,2719000000
INTC,2013-09-30,2013-10-28,13483000000,2950000000,3628000000
INTC,2013-12-31,2014-01-28,13834000000,2625000000,3665000000
INTC,2014-03-31,2014-03-31,12764000000,1930000000,2647000000
INTC,2014-06-30,2014-07-25,13831000000,2796000000,3925000000
INTC,2014-09-30,2014-10-25,14554000000,3317000000,4560000000
INTC,2014-12-31,2015-01-29,14721000000,3661000000,4510000000
INTC,2015-03-31,2015-03-31,12781000000,1992000000,2720000000
INTC,2015-06-30,2015-07-27,13195000000,2706000000,3144000000
INTC,2015-09-30,2015-10-27,14465000000,3109000000,4206000000
INTC,2015-12-31,2016-01-28,14914000000,3613000000,4286000000
INTC,2016-03-31,2016-03-31,13702000000,2046000000,2568000000
INTC,2016-06-30,2016-08-01,13533000000,1330000000,2732000000
INTC,2016-09-30,2016-10-31,15778000000,3378000000,4834000000
INTC,2016-12-31,2017-01-31,16374000000,3562000000,4743000000
INTC,2017-03-31,2017-03-31,14796000000,2964000000,3712000000
INTC,2017-06-30,2017-07-27,14763000000,2808000000,3947000000
INTC,2017-09-30,2017-10-26,16149000000,4516000000,5145000000
INTC,2017-12-31,2018-02-16,17053000000,-687000000,5630000000
INTC,2018-03-31,2018-04-27,16066000000,4454000000,4470000000
INTC,2018-06-30,2018-07-27,16962000000,5006000000,5273000000
INTC,2018-09-30,2018-10-26,19163000000,6398000000,7277000000
INTC,2018-12-31,2019-02-01,18657000000,5195000000,6224000000
INTC,2019-03-31,2019-04-26,16061000000,3974000000,4174000000
JNJ,2009-07-31,2009-08-04,15239000000,3208000000,4354000000
JNJ,2009-10-31,2009-11-04,15081000000,3345000000,4263000000
JNJ,2010-01-31,2010-02-04,16551000000,2206000000,3397000000
JNJ,2010-04-30,2010-04-30,15631000000,4526000000,4767000000
JNJ,2010-07-31,2010-08-11,15330000000,3449000000,4296000000
JNJ,2010-10-31,2010-11-10,14982000000,3417000000,4022000000
JNJ,2011-01-31,2011-02-10,15644000000,1942000000,3442000000
JNJ,2011-04-30,2011-04-30,16173000000,3476000000,4601000000
JNJ,2011-07-31,2011-08-09,16597000000,2776000000,4328000000
JNJ,2011-10-31,2011-11-08,16005000000,3202000000,3920000000
JNJ,2012-01-31,2012-02-08,16255000000,218000000,3304000000
JNJ,2012-04-30,2012-04-30,16139000000,3910000000,4564000000
JNJ,2012-07-31,2012-08-02,16475000000,1408000000,4601000000
JNJ,2012-10-31,2012-11-02,17052000000,2968000000,4304000000
JNJ,2013-01-31,2013-02-09,17558000000,2567000000,3563000000
JNJ,2013-04-30,2013-04-30,17505000000,3497000000,4944000000
JNJ,2013-07-31,2013-08-01,17877000000,3833000000,5066000000
JNJ,2013-10-31,2013-11-01,17575000000,2982000000,4875000000
JNJ,2014-01-31,2014-02-04,18355000000,3519000000,4072000000
JNJ,2014-04-30,2014-04-30,18115000000,4727000000,5646000000
JNJ,2014-07-31,2014-08-01,19495000000,4326000000,5970000000
JNJ,2014-10-31,2014-11-01,18467000000,4749000000,5577000000
JNJ,2015-01-31,2015-01-31,18254000000,2521000000,3944000000
JNJ,2015-04-30,2015-04-30,17374000000,4320000000,5346000000
JNJ,2015-07-31,2015-07-31,17787000000,4516000000,4917000000
JNJ,2015-10-31,2015-10-31,17102000000,3358000000,4643000000
JNJ,2016-01-31,2016-01-31,17811000000,3215000000,3383000000
JNJ,2016-04-30,2016-04-30,17482000000,4457000000,5452000000
JNJ,2016-07-31,2016-08-04,18482000000,3997000000,5706000000
JNJ,2016-10-31,2016-11-04,17820000000,4272000000,5384000000
JNJ,2017-01-31,2017-02-04,18106000000,3814000000,4623000000
JNJ,2017-04-30,2017-05-27,17766000000,4422000000,5583000000
JNJ,2017-07-31,2017-08-03,18839000000,3827000000,5469000000
JNJ,2017-10-31,2017-11-02,19650000000,3764000000,4778000000
JNJ,2018-01-31,2018-02-21,20195000000,-10713000000,3292000000
JNJ,2018-04-30,2018-05-01,20009000000,4367000000,5728000000
JNJ,2018-07-31,2018-08-02,20830000000,3954000000,5521000000
JNJ,2018-10-31,2018-10-31,20348000000,3934000000,5708000000
JNJ,2019-01-31,2019-02-20,20394000000,3042000000,4218000000
JNJ,2019-04-30,2019-05-01,20021000000,3749000000,5329000000
JNPR,2009-06-30,2009-08-07,786363000,14769000,106758000
JNPR,2009-09-30,2009-11-06,823912000,83786000,134778000
JNPR,2009-12-31,2010-02-26,941454000,22904000,191552000
JNPR,2010-03-31,2010-05-05,912618000,163115000,169514000
JNPR,2010-06-30,2010-08-06,978300000,130511000,186987000
JNPR,2010-09-30,2010-11-05,1012407000,134543000,198159000
JNPR,2010-12-31,2011-02-25,1189975000,190231000,234240000
JNPR,2011-03-31,2011-05-06,1101612000,129750000,182691000
JNPR,2011-06-30,2011-08-08,1120544000,115560000,174021000
JNPR,2011-09-30,2011-11-04,1105796000,83663000,155120000
JNPR,2011-12-31,2012-02-24,1120748000,96127000,137268000
JNPR,2012-03-31,2012-05-09,1032500000,16300000,52100000
JNPR,2012-06-30,2012-08-08,1073800000,57700000,90900000
JNPR,2012-09-30,2012-11-08,1118300000,16800000,75200000
JNPR,2012-12-31,2013-02-26,1140800000,95700000,136700000
JNPR,2013-03-31,2013-05-08,1059200000,91000000,94000000
JNPR,2013-06-30,2013-08-08,1150700000,97900000,146500000
JNPR,2013-09-30,2013-11-08,1185600000,99100000,151000000
JNPR,2013-12-31,2014-02-26,1273600000,151800000,213500000
JNPR,2014-03-31,2014-05-08,1170100000,110600000,107800000
JNPR,2014-06-30,2014-08-11,1229500000,221100000,174100000
JNPR,2014-09-30,2014-11-10,1125900000,103600000,157400000
JNPR,2014-12-31,2015-02-20,1101600000,-769600000,158000000
JNPR,2015-03-31,2015-05-08,1067400000,80200000,133200000
JNPR,2015-06-30,2015-08-06,1222200000,158000000,241200000
JNPR,2015-09-30,2015-11-05,1248600000,197700000,258000000
JNPR,2015-12-31,2016-02-19,1319600000,197800000,279000000
JNPR,2016-03-31,2016-05-09,1097900000,91400000,148700000
JNPR,2016-06-30,2016-08-04,1221300000,140000000,206200000
JNPR,2016-09-30,2016-11-08,1285300000,172400000,250800000
JNPR,2016-12-31,2017-02-24,1385600000,188900000,287300000
JNPR,2017-03-31,2017-05-08,1221000000,108800000,175700000
JNPR,2017-06-30,2017-08-08,1308900000,179800000,266200000
JNPR,2017-09-30,2017-11-07,1257800000,165700000,232900000
JNPR,2017-12-31,2018-02-23,1239500000,-148100000,238900000
JNPR,2018-03-31,2018-05-08,1082600000,34400000,53600000
JNPR,2018-06-30,2018-08-08,1204100000,116500000,159600000
JNPR,2018-09-30,2018-11-07,1179800000,223800000,164500000
JNPR,2018-12-31,2019-02-22,1181000000,192200000,201800000
JNPR,2019-03-31,2019-05-09,1001700000,31100000,58000000
KO,2009-06-30,2009-07-29,8267000000,2037000000,2438000000
KO,2009-09-30,2009-10-29,8044000000,1896000000,2150000000
KO,2009-12-31,2010-01-29,7510000000,1543000000,1780000000
KO,2010-03-31,2010-04-29,7525000000,1614000000,2183000000
KO,2010-06-30,2010-08-02,8674000000,2369000000,2763000000
KO,2010-09-30,2010-10-29,8426000000,2055000000,2344000000
KO,2010-12-31,2011-02-28,10494000000,5749000000,1123000000
KO,2011-03-31,2011-05-02,10517000000,1903000000,2284000000
KO,2011-06-30,2011-08-01,12737000000,2800000000,3179000000
KO,2011-09-30,2011-10-27,12248000000,2224000000,2754000000
KO,2011-12-31,2012-02-23,11040000000,1657000000,1956000000
KO,2012-03-31,2012-04-26,11137000000,2054000000,2509000000
KO,2012-06-30,2012-07-26,13085000000,2788000000,3294000000
KO,2012-09-30,2012-10-25,12340000000,2311000000,2793000000
KO,2012-12-31,2013-02-27,11455000000,1866000000,2183000000
KO,2013-03-31,2013-04-25,11035000000,1751000000,2408000000
KO,2013-06-30,2013-07-25,12749000000,2676000000,3243000000
KO,2013-09-30,2013-10-24,12030000000,2447000000,2472000000
KO,2013-12-31,2014-02-27,11040000000,1710000000,2105000000
KO,2014-03-31,2014-04-24,10576000000,1619000000,2376000000
KO,2014-06-30,2014-07-30,12574000000,2595000000,3170000000
KO,2014-09-30,2014-10-29,11976000000,2114000000,2711000000
KO,2014-12-31,2015-02-25,10872000000,770000000,1451000000
KO,2015-03-31,2015-04-30,10711000000,1557000000,2296000000
KO,2015-06-30,2015-07-29,12156000000,3108000000,2535000000
KO,2015-09-30,2015-10-28,11427000000,1449000000,2379000000
KO,2015-12-31,2016-02-25,10000000000,1237000000,1518000000
KO,2016-03-31,2016-04-28,10282000000,1483000000,2141000000
KO,2016-06-30,2016-07-28,11539000000,3448000000,2859000000
KO,2016-09-30,2016-10-27,10633000000,1046000000,2271000000
KO,2016-12-31,2017-01-27,9409000000,550000000,1355000000
KO,2017-03-31,2017-03-31,9118000000,1182000000,1963000000
KO,2017-06-30,2017-07-27,9702000000,1371000000,2078000000
KO,2017-09-30,2017-10-26,9078000000,1447000000,2120000000
KO,2017-12-31,2018-02-23,7512000000,-2752000000,1340000000
KO,2018-03-31,2018-05-01,7626000000,1368000000,1811000000
KO,2018-06-30,2018-07-26,8927000000,2316000000,2727000000
KO,2018-09-30,2018-10-30,8245000000,1880000000,2526000000
KO,2018-12-31,2019-02-21,7058000000,870000000,1636000000
KO,2019-03-31,2019-04-25,8020000000,1678000000,2336000000
LLY,2009-09-30,2009-10-30,5562000000,941800000,1686200000
LLY,2009-12-31,2010-01-30,5934200000,915400000,1332900000
LLY,2010-03-31,2010-04-30,5485500000,1248100000,1709500000
LLY,2010-06-30,2010-08-02,5748700000,1348900000,1782200000
LLY,2010-09-30,2010-10-29,5654800000,1302900000,1752500000
LLY,2010-12-31,2011-02-22,6187000000,1169600000,1528000000
LLY,2011-03-31,2011-04-29,5839200000,1055900000,1749400000
LLY,2011-06-30,2011-07-29,6252800000,1197300000,1721200000
LLY,2011-09-30,2011-10-28,6147900000,1236300000,1611100000
LLY,2011-12-31,2012-02-24,6046600000,858200000,1236200000
LLY,2012-03-31,2012-04-30,5602000000,1011100000,1405100000
LLY,2012-06-30,2012-07-27,5600700000,923600000,1202200000
LLY,2012-09-30,2012-10-26,5443300000,1326600000,1139500000
LLY,2012-12-31,2013-02-21,5957400000,827300000,1268500000
LLY,2013-03-31,2013-04-26,5602000000,1548000000,1443600000
LLY,2013-06-30,2013-07-26,5929700000,1206200000,1566500000
LLY,2013-09-30,2013-10-30,5772600000,1203100000,1544700000
LLY,2013-12-31,2014-02-19,5808800000,727500000,993300000
LLY,2014-03-31,2014-04-28,4683100000,727900000,866200000
LLY,2014-06-30,2014-07-28,4935600000,733500000,886600000
LLY,2014-09-30,2014-10-29,4875600000,500600000,693300000
LLY,2014-12-31,2015-02-19,5121300000,428500000,882600000
LLY,2015-03-31,2015-04-30,4644700000,529500000,889200000
LLY,2015-06-30,2015-07-30,4978700000,600800000,955400000
LLY,2015-09-30,2015-10-30,4959700000,799700000,1003700000
LLY,2015-12-31,2016-02-19,5375600000,478400000,743800000
LLY,2016-03-31,2016-04-29,4865100000,440100000,847200000
LLY,2016-06-30,2016-07-28,5404800000,747700000,981300000
LLY,2016-09-30,2016-10-28,5191700000,778000000,989000000
LLY,2016-12-31,2017-02-21,5760500000,771800000,1053800000
LLY,2017-03-31,2017-05-01,5228300000,-110800000,1117600000
LLY,2017-06-30,2017-07-28,5824300000,1008000000,1314400000
LLY,2017-09-30,2017-10-27,5658000000,555600000,1217000000
LLY,2017-12-31,2018-02-20,6160700000,-1656900000,1282200000
LLY,2018-03-31,2018-04-27,5700000000,1217400000,1451800000
LLY,2018-06-30,2018-07-25,6355200000,-259900000,1665700000
LLY,2018-09-30,2018-11-06,6061900000,1149500000,1539700000
LLY,2018-12-31,2019-02-19,6438600000,1125000000,1529600000
LLY,2019-03-31,2019-05-02,5092200000,4241600000,1205900000
MA,2009-06-30,2009-07-31,1280000000,349000000,557000000
MA,2009-09-30,2009-11-03,1364000000,452000000,679000000
